Text,Language
"<lbl>37</lbl> Naganak ti inauna iti lalaki, ket pmanagananna iti Moab.*",Ilocano
Isu ti nagtaudan dagiti agdama a Moabita.,Ilocano
"An""nor""Ic iti Hebreo.",Ilocano
nagtaudan dagiti agdama nga Ammonita.,Ilocano
<lbl>20</lbl> Pimmanaw m Abraharn idiay Mamre ket napan id akin-abagatan a paset ti Canaan.,Ilocano
Nagnaed id nagbaetan ti Kades ken Sur.,Ilocano
"Bayat ti kaaddana idiay Gerar, <lbl>2</lbl> imbagbagana a kabsatna ni Sara nga asawana.",Ilocano
Pinaala ngarud ni Abimelec nga ari ti Gerar ni Sara.,Ilocano
"<lbl>3</lbl> Iti maysa a rabii, nagparang d Dios kenkuana iti maysa a tagtagainep, ket kinunana, ""Matayka, agsipud ta innalam daytoy a babai nga addan asawana.""",Ilocano
<lbl>4</lbl> Ngem saan a kinaidda ni Abimelec ni Sara.,Ilocano
"Iti kasta, kinunana, ""0 Apo, awan ti dakes nga inaramidko.",Ilocano
Dadaelennak kadi agraman dagid tattaok?,Ilocano
<lbl>5</lbl> Imbaga ni Abraham a kabsatna ti babai.,Ilocano
Kinuna met ti mismo a babai a kabsatna ni Abraham.,Ilocano
Nadalus ti konsensiak a nangaramid iti daytoy.,Ilocano
"Awan ti dakes nga inaramidko.""",Ilocano
"<lbl>8</lbl> iti agsapa, inayaban ni Abimelec dagiti amin nga ofisialesna ket imbagana kadakuada ti amin a napasamak.",Ilocano
"Kassa unay ti butengdaâ€¢ <lbl>9</lbl> Kalpasanna, pinaayaban ni Abimelec ni Abraham ket sinaludsodna.u",Ilocano
dsodna.,Ilocano
"""Ania daytoy nga inaramidmo kadakan-li?",Ilocano
Ania aya ti dakes nga inaramidko kenka ta inyegmo daytoy a kinadakes kaniak ken iti pagariak?,Ilocano
Saan a rumbeng nga aramiden ti siasmoman ti inarainicIrno kaniak.,Ilocano
"<lbl>10</lbl> Apay nga inaramidmo daytoy?""",Ilocano
"<lbl>11</lbl> Simmungbat ni Abraham, ""Impagarupko ngamin nga awan ditoy ti agbuteng iti Dios ket nagamakak amangan no patayendak ket alaenda ti asawak.",Ilocano
"<lbl>12</lbl> Maysa pay, pudno met nga agkabsatkami, ta agkaamakami ngem saankami nga agkaina.",Ilocano
"Nupay kasta, inasawak.",Ilocano
"<lbl>13</lbl> Idi ibaonnak ti Dios a mapan iti sabali a daga, kinunak iti asawak, `Maipakitam ti kinapudnoni kaniak no iti sadinoman a papananta, ibagam nga agkabsatta.'",Ilocano
"pagnaedan.""",Ilocano
"<lbl>16</lbl> Kinunana met ken ni Sara, ""Inikkak ni kabsatino iti sangaribu a bagi ti pirak kas pammaneknek kadagiti kaduayo nga awan basolko; maamoanto d amin a tao nga awan ti dakes nga inaramidko.""",Ilocano
"<lbl>17-18</lbl> Gapu iti naaramid ken ni Sara nga asawa ni Abraham, saan nga inikkan ti APO dagid amin a babbai iti balay ni Abimelec id gundawayda nga aganak.",Ilocano
"Iti kasta, inkararagan ni Abraham ni Abimelec ket pinaimbag ti Dios.",Ilocano
Pinaimbagna met ti asawa ni Abimelec ken dagid babbai a tagabuna tapno agsikogda.,Ilocano
da.,Ilocano
"ti amen aakangngeg id daytoy""<lbl>7</lbl>Kinunana pay, ,,Siasino kadi ti makaibaga idi ken ni Abraham nga agpasusonto ni Sara?",Ilocano
"Nupay kasta, naganakak met laeng nupay lakayen ni asawak.""",Ilocano
<lbl>8</lbl> Dimmakkel ti ubing.,Ilocano
"Iti aldaw a pannakapusotna, nangipaay ni Abraham iti dakkel a padaya.",Ilocano
anakna.,Ilocano
"Diak kayat a makipagtawid ti anak daytoy a babai kadagiti kukuam a tawiden ti anakko.""",Ilocano
"<lbl>11</lbl> Kasta unay ti pannakariribul, ni Abraham gapu iti daytoy agsipud to anakna met ni Ismael.",Ilocano
"ti Isaac nga anak ni Sara kung t da du a a kadaanan a PataS' an daytoy a paset iti Hebreo a, to.",Ilocano
kaputotam nga inkarik.,Ilocano
"<lbl>13</lbl> Paaduekto met ti kaputotam ti anak ti tagabu ket agbalindanto a maysa a nasion, to anakmo met daytoy.""",Ilocano
"<lbl>14</lbl> Kabigatanna, nasapa a bimmangon ni Abraham ket pinabalonanna ni Agar iti taraon ken maysa a supot a lalat a napno iti danum.",Ilocano
Impasallabayna ti ubing iti inana sang pinarubbuatan ida.,Ilocano
Pimmanaw ni Agar ket nagallaalla iti let-ang ti Beerseba.,Ilocano
"<lbl>15</lbl> Idi naibusen ti balonda a danum, imbatina ti ubing id sirok ti bassit a kayo.",Ilocano
"<lbl>16</lbl> Immadayo iti agarup sangagasut a metro iti kaadayona, ket nagtugaw sadiay.",Ilocano
"Kinunana iti bagina, ""Diak maitured a kitaen a matay ti anakko.""",Ilocano
"Bayat ti panagtugawna, nagsangit ti ubing.*",Ilocano
<lbl>17</lbl> Nangngeg ti Dios ti sangit ti ubing.,Ilocano
"Manipud langit kinuna ti anghel ti Dios ken ni Agar, ""Ania ti pakariribukam, Agar?",Ilocano
Dika agdanag.,Ilocano
Nangngeg ti Dios ti sangit ti ubing.,Ilocano
"<lbl>18</lbl> Tumakderka, inka ubbaen ti ubing ket ay-aywem.",Ilocano
"Pataudekto ti maysa a naindaklan a nasion iti kaputotanna.""",Ilocano
* <lbl>21:16</lbl> <i>nagsangit ti ubing</i> kung ti maysa a kadaanan a patarus.,Ilocano
"Iti Hebreo a teksto, <i>nagsangit ni Agar</i>.",Ilocano
Abraham.,Ilocano
"Kinunana, ""Adda kenka ti Dios iti amin nga aramidmo.",Ilocano
"<lbl>23</lbl> Dawatek ngarud nga isapatam ditoy iti imatang ti Dios a dinak allilawen, dagiti annakko wenno dagiti kaputotak.",Ilocano
"Napudnoak kenka; iti kasta, ikarim a napudnoka met kaniak ken iti daytoy a daga a pagnaedam.""",Ilocano
"<lbl>24</lbl> ""Isapatak,"" insungbat ni Abraham.",Ilocano
kadagiti kar pito nga urbon nerona.,Ilocano
"<lbl>29</lbl> ""Apay nga inlasinmo dagitoy,"" sinaludsod ni Abimelec.",Ilocano
"<lbl>30</lbl> Kinuna ni Abraham, ""Awatem dagitoy pito nga urbon a karnero.",Ilocano
"Iti panangawatmo kadagitoy, bigbigem a sick ti nangkali iti bubon.""",Ilocano
"<lbl>31</lbl> Iti kasta, napanaganan ti disso iti Beerseba,* to sadiay ti nagtulagan dagiti dua.",Ilocano
"<lbl>32</lbl> Kalpasan ti panagtulag da Abimelec ken Abraham idiay Beerseba, nagsubli da Abimelec ken Ficol idiay Filistia.",Ilocano
"<lbl>33</lbl> Nangimula ni Abraham id kayo idiay Beerseba, ket nagdaydayaw iti APO nga agnanayon a Dios.",Ilocano
<lbl>34</lbl> Nagnaed ni Abraham iti nabayag a tiempo idiay Filistia.,Ilocano
<lbl>21:31</lbl> <i>Beerseba: Bubon ti Sapata</i> wenno <i>Bubon ti Pito</i> ti kayat a sawen daytoy a pagan id sao a Hebreo.,Ilocano
"""Abraham.""",Ilocano
"""Ania, Apo?""",Ilocano
insungbat ni Abraham.,Ilocano
"<lbl>2</lbl> Kinuna ti Dios, ""Alaem ni Isaac a kakaisuna ken dungdungoem nga anak, ket inka idiay Moria.",Ilocano
"Iti bantay nga ipakitakto kenka, idatagmonto kaniak ni Isaac a kas daton a mapuoran.""",Ilocano
"<lbl>3</lbl> Kabigatanna, nasapa a bimmangon ni Abraham ket insaganana ti asnona.",Ilocano
Nangbalsig iti kayo a pagpuorna iti daton.,Ilocano
"Kalpasanna, innalana ni Isaac ken ti dua nga adipenna ket napanda iti disso nga imbaga ti Apo.",Ilocano
"adipenna, ""Agbatikayo ditoy agraman dagiti asno.",Ilocano
Inkami agdaydayaw ken ni Isaac sadiay.,Ilocano
"Agsublikaminto met laeng.""",Ilocano
<lbl>6</lbl> Impabaklay ni Abraham ken ni Isaac ti kayo a mausar iti daton a niaPuoran.,Ilocano
"Innalana ti bu,eng ken ti beggang a Pagaron.",Ilocano
"Idi magmagnada, <lbl>7</lbl> kiluna ni Isaac, ""Tatang.""",Ilocano
"""Ania, anakko?""",Ilocano
insungbat ni Abraham.,Ilocano
"Sinaludsod ni Isaac, ""Makitak nga adda beggang a pagaron ken kayo, ngem ayanna ngay ti maidaton nga urbon a karnero?""",Ilocano
"<lbl>8</lbl> ""Mangtedto ti Dios, anakko,"" insungbat ni Abraham.",Ilocano
Nagtuloy a nagna dagiti agama.,Ilocano
"<lbl>9</lbl> Idi dumtengda iti disso nga imbaga ti Dios kenkuana,nangbangon sadiay ni Abraham iti maysa nga altar.",Ilocano
Inurnosna dagiti kayo iti rabaw ti altar.,Ilocano
Rineppetna ni Isaac nga anakna sang imparabaw kadagiti kayo.,Ilocano
"<lbl>10</lbl> Innala ni Abraham ti buneng tapno patayenna ti ubing, 11 ngem nagpukkaw ti anghel ti Apo manipud langit.",Ilocano
"""Abraham, Abraham,"" kinunana.",Ilocano
"""Ania, Apo,"" insungbat ni Abraham.",Ilocano
"<lbl>12</lbl> ""Dimo sagiden wenno ranggasan ti ubing,"" kinuna ti anghel.",Ilocano
"""Makitakon nga agbutengka iti Dios, to dika nagkedked a mangted kenkuana iti kakaisuna nga anakmo.""",Ilocano
<lbl>13</lbl> Inwaras ni Abraham ti panagkitana.,Ilocano
Nakitana d maysa a kalakian a karnero a naisalat ti sarana iti bassit a narukbos a kayo.,Ilocano
anakna.,Ilocano
"<lbl>14</lbl> Pinanaganan ni Abraham dayta a disso iti ""Ti Apo ti Mangted.""",Ilocano
"Agpapan ita, kunkuna pay laeng dagiti tattao, ""Iti bantay ti Apo, adda maited.""",Ilocano
kabusorda.,Ilocano
<lbl>18</lbl> Dawatento kaniak dagiti amin a nasion iti lubong a bendisionak ida a kas iti panangbendisionko kadagid kaputotam.,Ilocano
"Arainidekto daytoy gapu id panagtulnogmo id bilinko.""",Ilocano
<lbl>19</lbl> Nagsubli ni Abraham iti ayan dagiti adiperma.,Ilocano
Nagkukuyogda a nagawid idiay Beerseba ket nagnaed ni Abraham sadiay.,Ilocano
ni Nahor a kabsatna.,Ilocano
"<lbl>16</lbl> Immanamong ni Abraham, ket nangtimbang id gatad nga imbaga ni Efron iti imatang dagiti tattao--400 a bagi ti pirak kas mayannurot iti pagtimbangan dagiti agtagtagilako.",Ilocano
<lbl>17</lbl> Kastoy ti panangtagikua ni Abraham iti kukua ni Efron nga adda idiay Macpela iti daga ti Mamre.,Ilocano
"Mairaman ti talon, ti rukib nga adda sadiay ken dagiti amin a kayo nga adda iti sakupna.",Ilocano
<lbl><b>18</b></lbl> Binigbig dagiti amin a Heteo a naitallaong sadiay a kukuan ni Abraham.,Ilocano
<lbl>19</lbl> Intanem ngarud ni Abraham ni Sara nga asawana iti dayta a rukib idiay Canaan.,Ilocano
"<lbl><b>20</b></lbl> Kastoy ti panangtagikua ni Abraham iti talon ken ti rukib a kukua idi dagiti Heteo, ket nagbalin a pagitanemanna.",Ilocano
<lbl><b>24</b></lbl>Lakay unayen ni Abraham.,Ilocano
Binendisionan ti Apo iti amin nga inaramidna.,Ilocano
"s ""Kas pangarigan madi ti babai a sumurot kaniak ditoy' "" sinaludsod ti adipen.",Ilocano
"111baonkonto kadi ti anakmo iti daga a naggapuam?""",Ilocano
"babai, mawayawayaankanton iti daytoy a sapata.",Ilocano
"Ngem uray ania ti mapasamak, dimo ipan ti anakko sadiay.""",Ilocano
"<lbl>9</lbl> Inkabil ngarud ti adipen ti imana iti baet dagiti luppo ni Abraham nga apona, ket insapatana nga aramiden ti kiniddaw ni Abraham.",Ilocano
"Kemuel nga ama ni Aram, <lbl>22</lbl> da Kesed, Hazo, Pildas, Jidlaf ken Betuel.",Ilocano
<lbl>23</lbl> (Ni Betuel ti ama ni Rebecca.),Ilocano
Dagitoy walo ti annak da Milca ken Nahor a kabsat ni Abraham.,Ilocano
"<lbl>24</lbl> Ni Reuma a kamalala ni Nahor inyanakna da Teba, Gaham, Taaz ken Maaca.",Ilocano
<lbl>23</lbl> Nagbiag ni Sara iti 127 a tawen.,Ilocano
"<lbl>2</lbl> Natay idiay Hebron iti daga ti Canaan, ket dinung-awan ni Abraham.",Ilocano
"<lbl>4</lbl> ""Ganggannaetak a makipagnaed id dagayo.",Ilocano
"Pangngaasiyo ta lakoandak iti daga a pangitanemak iti asawak.""",Ilocano
"<lbl>5</lbl> Simmungbat dagiti Heteo, <lbl>6</lbl> ""Denggennakamd, apo.",Ilocano
"Maingelka a pangulo, iti lugarmi.",Ilocano
Itabonmo ti asawam iti kasayaatan a tanem a kukuami.,Ilocano
"Maragsakan ti siasinoman kadakami a mangted kenka iti tanem a pangitanemam iti asawam.""",Ilocano
pungto ti dagana.,Ilocano
"Dawatenyo kenkuana nga ilakona kaniak iti tumutop a bayadna, ditoy iti imatangyo, tapno matagikuak a pagitaneman.""",Ilocano
"<lbl>11</lbl> ""Denggem, apo.",Ilocano
Itedko kenka ti entero a talon agraman ti rukib tapno maitanemmo ti asawam.,Ilocano
"Itedko kenka daytoy iti imatang dagiti kailiak.""",Ilocano
"itabonkonto sadiay ti asawak.""",Ilocano
Genesis <lbl>1:1</lbl>  King kamumulan lelangan na ning Dios ing banua at ing labuad.,Kapampangan
Genesis <lbl>1:2</lbl>	At ing labuad ala yang anyu at alang laman; at ing dalumdum atiu babo na ning kalalaman: at ing Espiritu ning Dios gagalo ya babo na ning lupa na ning danum.,Kapampangan
"Genesis <lbl>1:3</lbl>	At sinabi na ning Dios, Mika ating sala: at mika ating sala.",Kapampangan
"Genesis <lbl>1:4</lbl>	At ikit na ning Dios ing sala, king iti mayap: at ing Dios kewani na ing sala king dalumdum.",Kapampangan
"Genesis <lbl>1:5</lbl>	At ing pemalaguiu na ning Dios king sala Aldo, at ing kadalumduman inaus nang Bengi.",Kapampangan
"At mika ating bengi at mika ating abak, ing metung a aldo.",Kapampangan
"Genesis <lbl>1:6</lbl>	At ing Dios sinabi na, Mika ating kalaganapan king libutad ning danum, at iti kewani na ing danum king danum.",Kapampangan
"Genesis <lbl>1:7</lbl>	At ing Dios guewa na ing kalaganapan, at kewani na ing danum a atiu lalam na ning kalaganapan king danum a atiu babo na ning kalaganapan: at makanian ing milyari.",Kapampangan
Genesis <lbl>1:8</lbl>	At ing pemalaguiu na ning Dios king kalaganapan Banua.,Kapampangan
"At mika ating bengi at mika ating abak, ing kaduang aldo.",Kapampangan
"Genesis <lbl>1:9</lbl>	At ing Dios sinabi na, Mipamisan ing danum a atiu lalam na ning banua king metung a karinan, at lunto ing gabun a malangi: at makanian ing milyari.",Kapampangan
Genesis <lbl>1:10</lbl> 	At ing pemalaguiu na ning Dios king malangi Labuad; at ing kapamisanan ning danum inaus nong Dayatmalat: at ikit na ning Dios king iti mayap.,Kapampangan
"Genesis <lbl>1:11</lbl> 	At ing Dios sinabi na, Mitubuanan ing gabun king dikut, tanaman a mikakabini, at dutung a mamunga a babie bunga agpang king keang pangadutung, a darala na ing keang bini, babo ning labuad: at makanian ing milyari.",Kapampangan
"Genesis <lbl>1:12</lbl> 	At tinubu king labuad ing dikut, tanaman a mikaka-bini agpang king karelang pangatanaman, at dutung a mamunga, darala na ing keang bini, agpang king karelang pangadutung: at ikit na ning Dios king iti mayap.",Kapampangan
"Genesis <lbl>1:13</lbl> 	At mika ating bengi at mika ating abak, ing katlung aldo.",Kapampangan
Genesis <lbl>1:15</lbl> 	At maguing sulu la king kalaganapan na ning banua barang pasalan ing babo ning labuad: at makanian ing milyari.,Kapampangan
"Genesis <lbl>1:16</lbl> 	At ing Dios guewa no ding aduang mangaragul a sulu; ing sulung peka-maragul panibalan na ing aldo, at ing peka-malating sulu panibalan na ing bengi: guewa nala naman ding batuin.",Kapampangan
"Genesis <lbl>1:18</lbl> 	At bang manibala king aldo at king bengi, at bang mikawani ing sala king dalumdum: at ing Dios ikit na king iti mayap.",Kapampangan
"Genesis <lbl>1:19</lbl> 	At mika ating bengi at mika ating abak, ing kapat a aldo.",Kapampangan
"Genesis <lbl>1:20</lbl> 	At ing Dios sinabi na, Mika atin ing danum karing dakal a gagalo a melalang a maki bie, at ayup a susulapo babo na ning labuad king makabuklat nang kalaganapan ning banua.",Kapampangan
"Genesis <lbl>1:21<lbl> 	At ing Dios lelangan nala ding mangaragul a animal king dayatmalat, at ing balang mabie gagalo a melalang, a kayabe ra ding animal a malati king danum, agpang king karelang pangaasan, at ing balang ayup a baguiusan agpang king keang pangaayup at ing Dios ikit na king iti mayap.",Kapampangan
"Genesis <lbl>1:22</lbl> 	At ing Dios binendicionan nala, sinabi na, Pasipamunga kayu, at magpakarakal, at katmuan yu ing danum karing dayatmalat, at ding ayup magpakarakal la king labuad.",Kapampangan
"Genesis <lbl>1:23</lbl> 	At mika ating bengi at mika ating abak, ing kalimang aldo.",Kapampangan
"Genesis <lbl>1:24</lbl> 	At ing Dios sinabi na, Mika atin ing labuad karing melalang a mabie agpang king karelang anyu, animales, at bague a gagapang, at ganid king labuad agpang king karelang panga-ganid: at makanian ing milyari.",Kapampangan
"Genesis <lbl>1:25</lbl> 	At ing Dios guewa no ding ganid king labuad agpang king karelang panga-ganid, at ding animal agpang king karelang panga-animal, at ing balang bague gagapang babo na ning labuad agpang king keang anyu: at ing Dios ikit na king iti mayap.",Kapampangan
"Genesis <lbl>1:26</lbl> 	At ing Dios sinabi na, Lalangan taya ing tau king kekatang kalarawan, agpang king kekatang wangis: at pabustan lang sumakup karing asan king dayatmalat, at karing ayup king banua, at karing animales, at king mabilug a labuad, at king balang bague a gagapang king babo na ning labuad.",Kapampangan
"Genesis <lbl>1:27</lbl> 	At ing Dios lelangan ne ing tau a kalarawan na, king larawan na ning Dios lelangan naya; lalaki at babai lelangan nala.",Kapampangan
"Genesis <lbl>1:28</lbl> 	At ing Dios pepanuanan nala: at ing Dios sinabi na karela, Pasipamunga kayu, at magpakarakal, at laganapan yu ing labuad, at kekayu yang supilan; at sakupan yula ding asan king dayatmalat, at ding ayup karing banua, at ing balang bague a maki bie gagalo babo ning labuad.",Kapampangan
"Genesis <lbl>1:30</lbl> 	At king balang animal king labuad, at king balang ayup karing banua, at king balang bague gagapang king babo na ning labuad, a maki bie, ing anggang tanaman a saguiwa binie kung pamangan: at makanian ing milyari.",Kapampangan
"Genesis <lbl>1:31</lbl> 	At ing Dios ikit na ing anggang lelangan na, at oini, iti binang mayap.",Kapampangan
"At mika ating bengi at mika ating abak, ing kanam a aldo.",Kapampangan
"Genesis <lbl>2:1</lbl>    	At meari la ding banua at labuad, at ing anggang ejercitu ra.",Kapampangan
Genesis <lbl>2:2</lbl> 	At inari na ning Dios king kapitung aldo ing dapat a depatan na; at pepainawa ya king aldo kapitu king anggang dapat a depatan na.,Kapampangan
"Genesis <lbl>2:3</lbl> 	At pepanuanan ne ning Dios ing kapitung aldo, at pengilinan ne; uling kaniti karin ya pepainawa king anggang dapat a depatan na king anggang lelangan na ning Dios.",Kapampangan
"Genesis <lbl>2:4</lbl> 	Iti ing pangapalyari ra ding banua at ning labuad inyang melalang la, kanitang aldo a ing GUINUNG Dios lelangan na ing labuad at ing banua.",Kapampangan
"Genesis <lbl>2:6</lbl> 	Dapot minukiat ibat king labuad ing ulap, diligan na ing anggang lupa na ning labuad.",Kapampangan
"Genesis <lbl>2:7</lbl> 	At belangkas ne ping GUINUNG Dios ing tau a ibat king alikabuk ning gabun, at pengisnawanan ne king arung king pangisnawa ning bie; at ing tau meguing kaladua yang mabie.",Kapampangan
"Genesis <lbl>2:8</lbl> 	At i GUINUNG Dios binili ne ing metung a mula king Eden, nangan king aslagan; at binili ne karin ing taung keang belangkas.",Kapampangan
"Genesis <lbl>2:9</lbl> 	At i GUINUNG Dios pepatubuan ne ing balang dutung a makawili king panlalawe, at mayap kanan; anti naman ing dutung ning bie king libutad ning mula, at ing dutung ning beluan king mayap at king marawak.",Kapampangan
"Genesis <lbl>2:10</lbl>	 At manibatan ya king Eden ing metung a ilug bang dilig king mula; at manibat karin mikawakawani ya, at meguing apat a sanga.",Kapampangan
Genesis <lbl>2:12</lbl> 	At ing guintu na ning gabun a ita mayap: atin mu namang karin bdelio at batung onix.,Kapampangan
Genesis <lbl>2:13</lbl> 	At ing laguiu na ning kaduang ilug Gihon: iti makapatulug ya naman king mabilug nang gabun ning Cush.,Kapampangan
Genesis <lbl>2:14</lbl> 	Ing laguiu na ning katlung ilug Hidekel: iti ya ing mamagus king arapan ning Asiria.,Kapampangan
At ing kapat a ilug ya ing Eufrates.,Kapampangan
"Genesis <lbl>2:15</lbl> 	At i GUINUNG Dios kinua ne ing tau, at binili ne king mula na ning Eden baneng paimalanan iti at ingatan.",Kapampangan
"Genesis <lbl>2:17</lbl> 	Dapot king dutung na ning beluan king mayap at marawak, e ka mamangan kea: uling king aldo a mangan ka kea mate kang alang pangakabla.",Kapampangan
"Genesis <lbl>2:18<lbl> 	At i GUINUNG Dios sinabi na, E mayap king ing tau magsasarili ya; ilalang keng kasaup na a dikil kea.",Kapampangan
"Genesis <lbl>2:19</lbl> 	At i GUINUNG Dios lelangan ne king gabun ing balang animal king marangle, at ing balang ayup karing banua; at dela no king tau bang akit na nung nanung yaus na kareti: at ing nanumang pemalaguiu na ning tau king balang pemalaguiu na ning tau king balang mabie melalang, ita ya ing laguiu na.",Kapampangan
"Genesis <lbl>2:20</lbl> 	At minie yang laguiu ing tau karing anggang animal, at karing ayup karing banua, at king balang ganid king marangle; dapot e ya makakit a kausap na dikil king tau.",Kapampangan
"Genesis <lbl>2:22</lbl> 	At ing taguiang, a kingua na ning GUINUNG Dios king lalaki, guewa neng metung a babai, at dela ne king lalaki.",Kapampangan
"Genesis <lbl>2:23</lbl> 	At sinabi na ning lalaki, Iti ya ngeni ing butul ding butul ku, at laman ning laman ku: iti mipalaguiuwan yang Babai, uling meakua ya king lalaki.",Kapampangan
"Genesis <lbl>2:24</lbl> 	King uli na niti lakuan ne ning lalaki i tata na at i indu na, at makiabe ya king asawa na: at maguing metung lang laman.",Kapampangan
"Genesis <lbl>2:2</lbl>	At parapara lang lubas, ing lalaki at ing asawa na, at e la mipapalkarine.",Kapampangan
Genesis <lbl>3:1</lbl>   	Ngeni ing ubingan sutil ya a maiguit karing anggang animales king marangle a lelangan na nang GUINUNG Dios.,Kapampangan
"At sinabi na king babai, Wa, sinabi na wari ning Dios kekayu, E ko mamangan king nanumang dutung king mula?",Kapampangan
"Genesis <lbl>3:3</lbl> 	Dapot king bunga na ning dutung a atiu king libutad ning mula, sinabi na ning Dios, E ko mamangan kaniti, ni e ye tatagkilan, magkang mate kayu.",Kapampangan
"Genesis <lbl>3:5</lbl> 	Uling balu na ning Dios a king aldo a mangan ko kaniti, kanita mibuklat la ding kekong mata, at maguing anti kong Dios, abalu yu ing mayap at ing marawak.",Kapampangan
"Genesis <lbl>3:6</lbl> 	At inyang ikit na ning babai king ing dutung mayap yang kanan, at king makawili ya karing mata, at king dutung yang makapagnasa ban a pakiabutan ing kabiasnan, kinanua ya karing bunga na, at pengan ne; at dininan naya naman ing keang asawa, at mengan ya namang anti ya.",Kapampangan
"Genesis <lbl>3:7</lbl> 	At mibuklat lang parapra ding karelang mata, at abalu ra king lubas la; at tinai la king bulung higuera, at guewa rang tapitapi ra.",Kapampangan
Genesis <lbl>3:8</lbl> 	At dimdam da ing siwala na nang GUINUNG Dios a lalakad king mula king karimlan na ning aldo: at sinalikut ya ing lalaki at ing asawa na king arapan nang GUINUNG Dios king busal da ding dutung ning mula.,Kapampangan
